496.77164,2,18ffc128,4,8,4d,5,b1,5,5,8,f3,7,190996,1999-12-31 19:08:11
496.77259,3,18ff0404,4,8,0,0,0,0,0,0,0,0,190997,1999-12-31 19:08:11
496.77558,1,cf02ae2,4,8,eb,7c,d5,7d,63,78,0,5,190998,1999-12-31 19:08:11
496.77615,1,8f02de2,4,8,34,7d,5,7d,f4,80,0,0,190999,1999-12-31 19:08:11
496.77621,2,18ff3029,4,8,0,0,0,0,0,0,90,1,191000,1999-12-31 19:08:11
496.77669,1,cf029e2,4,8,d1,78,7d,59,cd,7b,0,5,191001,1999-12-31 19:08:11
496.77916,2,18ffc228,4,8,ff,7,e9,7,56,0c,4d,0c,191002,1999-12-31 19:08:11
496.78559,1,cf02ae2,4,8,f1,7c,e0,7d,5a,78,0,5,191003,1999-12-31 19:08:11
496.78615,1,8f02de2,4,8,31,7d,1,7d,0,81,0,0,191004,1999-12-31 19:08:11
496.78669,1,cf029e2,4,8,9e,78,7d,a5,ce,7b,0,5,191005,1999-12-31 19:08:11
496.79136,3,18ff0307,4,8,0,0,0,0,40,0,0,0,191006,1999-12-31 19:08:11
496.79558,1,cf02ae2,4,8,f5,7c,ec,7d,54,78,0,5,191007,1999-12-31 19:08:11
496.79614,1,8f02de2,4,8,2c,7d,ff,7c,0a,81,0,0,191008,1999-12-31 19:08:11
496.79669,1,cf029e2,4,8,7a,78,7d,0c,d0,7b,0,5,191009,1999-12-31 19:08:11
496.80558,1,cf02ae2,4,8,fc,7c,f2,7d,53,78,0,5,191010,1999-12-31 19:08:11
496.80615,1,8f02de2,4,8,29,7d,ff,7c,15,81,0,0,191011,1999-12-31 19:08:11
496.80669,1,cf029e2,4,8,62,78,7d,90,d1,7b,0,5,191012,1999-12-31 19:08:11
496.81252,4,18ff3029,4,8,0,0,0,0,0,0,90,1,191013,1999-12-31 19:08:11
496.81558,1,cf02ae2,4,8,6,7d,f7,7d,54,78,0,5,191014,1999-12-31 19:08:11
496.81615,1,8f02de2,4,8,27,7d,ff,7c,1e,81,0,0,191015,1999-12-31 19:08:11
496.8167,1,cf029e2,4,8,5c,78,7d,22,d3,7b,0,5,191016,1999-12-31 19:08:11
496.82441,3,18ff0306,4,8,0,0,0,0,40,0,0,0,191017,1999-12-31 19:08:11
496.82559,1,cf02ae2,4,8,5,7d,f1,7d,57,78,0,5,191018,1999-12-31 19:08:11
496.82615,1,8f02de2,4,8,24,7d,fe,7c,22,81,0,0,191019,1999-12-31 19:08:11
496.8267,1,cf029e2,4,8,6c,78,7d,bf,d4,7b,0,5,191020,1999-12-31 19:08:11
496.83173,3,18ff0308,4,8,0,0,0,0,40,0,0,0,191021,1999-12-31 19:08:11
496.8356,1,cf02ae2,4,8,0a,7d,f0,7d,5a,78,0,5,191022,1999-12-31 19:08:11
496.83616,1,8f02de2,4,8,24,7d,fc,7c,22,81,0,0,191023,1999-12-31 19:08:11
496.8367,1,cf029e2,4,8,7e,78,7d,50,d6,7b,0,5,191024,1999-12-31 19:08:11
496.83797,4,cab0000,4,8,0,0,1,4,6b,10,0,0,191025,1999-12-31 19:08:11
496.84559,1,cf02ae2,4,8,0c,7d,ea,7d,58,78,0,5,191026,1999-12-31 19:08:11
496.84616,1,8f02de2,4,8,25,7d,fc,7c,20,81,0,0,191027,1999-12-31 19:08:11
496.8467,1,cf029e2,4,8,9c,78,7d,db,d7,7b,0,5,191028,1999-12-31 19:08:11
496.84895,2,18ffb229,4,8,2a,5,f9,7,fd,7,f3,5,191029,1999-12-31 19:08:11
496.84926,1,cff2180,4,8,b0,0,0,0,0,0,0,0,191030,1999-12-31 19:08:11
496.85541,3,18ff0503,4,8,0,0,0,0,0,0,0,10,191031,1999-12-31 19:08:11
496.85558,1,cf02ae2,4,8,0f,7d,e3,7d,5d,78,0,5,191032,1999-12-31 19:08:11
496.85615,1,8f02de2,4,8,24,7d,ff,7c,1b,81,0,0,191033,1999-12-31 19:08:11
496.8567,1,cf029e2,4,8,c1,78,7d,58,d9,7b,0,5,191034,1999-12-31 19:08:11
496.86558,1,cf02ae2,4,8,9,7d,e8,7d,58,78,0,5,191035,1999-12-31 19:08:11
496.86614,1,8f02de2,4,8,21,7d,3,7d,14,81,0,0,191036,1999-12-31 19:08:11
496.86668,1,cf029e2,4,8,ed,78,7d,c4,da,7b,0,5,191037,1999-12-31 19:08:11
496.87127,3,18ff0405,4,8,0,0,0,0,0,0,0,0,191038,1999-12-31 19:08:11
496.873,3,18ff0904,4,8,8,e8,0,e4,0,e4,0,0,191039,1999-12-31 19:08:11
496.87559,1,cf02ae2,4,8,8,7d,e6,7d,52,78,0,5,191040,1999-12-31 19:08:11
496.87615,1,8f02de2,4,8,20,7d,6,7d,0d,81,0,0,191041,1999-12-31 19:08:11
496.8767,1,cf029e2,4,8,0b,79,7d,3a,dc,7b,0,5,191042,1999-12-31 19:08:11
496.8853,2,18ffb329,4,8,0b,6,b6,5,fc,7,fd,7,191043,1999-12-31 19:08:11
496.8856,1,cf02ae2,4,8,0a,7d,de,7d,58,78,0,5,191044,1999-12-31 19:08:11
496.88616,1,8f02de2,4,8,20,7d,8,7d,5,81,0,0,191045,1999-12-31 19:08:11
496.88671,1,cf029e2,4,8,28,79,7d,aa,dd,7b,0,5,191046,1999-12-31 19:08:11
496.88929,3,18ff030a,4,8,0,0,0,0,40,0,0,0,191047,1999-12-31 19:08:11
496.88988,3,18ff0706,4,8,0,0,0,0,0,0,0,0,191048,1999-12-31 19:08:11
496.89559,1,cf02ae2,4,8,5,7d,e8,7d,58,78,0,5,191049,1999-12-31 19:08:11
496.89615,1,8f02de2,4,8,21,7d,8,7d,fb,80,0,0,191050,1999-12-31 19:08:11
496.89669,1,cf029e2,4,8,4a,79,7d,0a,df,7b,0,5,191051,1999-12-31 19:08:11
496.90559,1,cf02ae2,4,8,2,7d,ef,7d,53,78,0,5,191052,1999-12-31 19:08:11
496.90616,1,8f02de2,4,8,23,7d,6,7d,ef,80,0,0,191053,1999-12-31 19:08:11
496.90671,1,cf029e2,4,8,60,79,7d,81,e0,7b,0,5,191054,1999-12-31 19:08:11
496.91559,1,cf02ae2,4,8,fc,7c,e9,7d,53,78,0,5,191055,1999-12-31 19:08:11
496.91616,1,8f02de2,4,8,27,7d,4,7d,e5,80,0,0,191056,1999-12-31 19:08:11
496.91671,1,cf029e2,4,8,6e,79,7d,7,e2,7b,0,5,191057,1999-12-31 19:08:11
496.92146,3,18ff0309,4,8,60,0,0,0,40,0,0,0,191058,1999-12-31 19:08:11
496.92162,2,18ffb429,4,8,97,8,86,9,ee,4,81,9,191059,1999-12-31 19:08:11
496.92559,1,cf02ae2,4,8,0,7d,ef,7d,55,78,0,5,191060,1999-12-31 19:08:11
496.92596,3,18ff030b,4,8,49,0,0,0,40,0,0,0,191061,1999-12-31 19:08:11
496.92616,1,8f02de2,4,8,2b,7d,5,7d,df,80,0,0,191062,1999-12-31 19:08:11
496.92671,1,cf029e2,4,8,70,79,7d,82,e3,7b,0,5,191063,1999-12-31 19:08:11
496.93559,1,cf02ae2,4,8,fa,7c,f9,7d,4f,78,0,5,191064,1999-12-31 19:08:11
496.93615,1,8f02de2,4,8,32,7d,7,7d,db,80,0,0,191065,1999-12-31 19:08:11
496.93669,1,cf029e2,4,8,78,79,7d,0c,e5,7b,0,5,191066,1999-12-31 19:08:11
496.94559,1,cf02ae2,4,8,f6,7c,1,7e,4d,78,0,5,191067,1999-12-31 19:08:11
496.94615,1,8f02de2,4,8,39,7d,8,7d,d7,80,0,0,191068,1999-12-31 19:08:11
496.94669,1,cf029e2,4,8,74,79,7d,ae,e6,7b,0,5,191069,1999-12-31 19:08:11
496.95559,1,cf02ae2,4,8,f6,7c,13,7e,4b,78,0,5,191070,1999-12-31 19:08:11
496.95616,1,8f02de2,4,8,3e,7d,7,7d,d2,80,0,0,191071,1999-12-31 19:08:11
496.9567,1,cf029e2,4,8,67,79,7d,68,e8,7b,0,5,191072,1999-12-31 19:08:11
496.95802,2,18ffb529,4,8,0,0,0,0,0,0,0,0,191073,1999-12-31 19:08:11
496.95927,1,cff2180,4,8,b0,0,0,0,0,0,0,0,191074,1999-12-31 19:08:11
496.96559,1,cf02ae2,4,8,f7,7c,28,7e,4d,78,0,5,191075,1999-12-31 19:08:11
496.96616,1,8f02de2,4,8,41,7d,7,7d,cf,80,0,0,191076,1999-12-31 19:08:11
496.9667,1,cf029e2,4,8,5a,79,7d,4f,ea,7b,0,5,191077,1999-12-31 19:08:11
496.97156,3,18ff0905,4,8,8,f2,0,e4,0,e4,0,0,191078,1999-12-31 19:08:11
496.97334,3,18ff0204,4,8,0,0,0,0,0,0,0,0,191079,1999-12-31 19:08:11
496.9756,1,cf02ae2,4,8,fa,7c,3b,7e,4b,78,0,5,191080,1999-12-31 19:08:11
496.97616,1,8f02de2,4,8,41,7d,9,7d,ce,80,0,0,191081,1999-12-31 19:08:11
496.97671,1,cf029e2,4,8,4f,79,7d,69,ec,7b,0,5,191082,1999-12-31 19:08:11
496.98017,3,18ff0707,4,8,0,0,0,0,0,0,0,0,191083,1999-12-31 19:08:11
496.98036,4,cab0001,4,8,0,0,1,4,6b,10,0,0,191084,1999-12-31 19:08:11
496.98559,1,cf02ae2,4,8,fb,7c,57,7e,4b,78,0,5,191085,1999-12-31 19:08:11
496.98615,1,8f02de2,4,8,3f,7d,9,7d,cb,80,0,0,191086,1999-12-31 19:08:11
496.9867,1,cf029e2,4,8,4d,79,7d,b7,ee,7b,0,5,191087,1999-12-31 19:08:11
496.98999,3,18ff0806,4,8,0,0,0,0,0,0,0,0,191088,1999-12-31 19:08:11
496.9945,2,18ff3029,4,8,0,0,0,0,0,0,90,1,191089,1999-12-31 19:08:11
496.99559,1,cf02ae2,4,8,fa,7c,77,7e,45,78,0,5,191090,1999-12-31 19:08:11
496.99615,1,8f02de2,4,8,3a,7d,5,7d,c5,80,0,0,191091,1999-12-31 19:08:11
496.99669,1,cf029e2,4,8,4e,79,7d,4c,f1,7b,0,5,191092,1999-12-31 19:08:11
497.00013,4,18ff8f50,4,8,0,0,0,0,0,0,0,0,191093,1999-12-31 19:08:11
497.0056,1,cf02ae2,4,8,0,7d,8a,7e,49,78,0,5,191094,1999-12-31 19:08:11
497.00616,1,8f02de2,4,8,34,7d,2,7d,be,80,0,0,191095,1999-12-31 19:08:11
497.00671,1,cf029e2,4,8,4e,79,7d,2d,f4,7b,0,5,191096,1999-12-31 19:08:11
497.01559,1,cf02ae2,4,8,fd,7c,98,7e,44,78,0,5,191097,1999-12-31 19:08:11
497.01615,1,8f02de2,4,8,2f,7d,2,7d,bc,80,0,0,191098,1999-12-31 19:08:11
497.0167,1,cf029e2,4,8,5b,79,7d,41,f7,7b,0,5,191099,1999-12-31 19:08:11
497.01959,4,18ff8c28,4,8,0,0,0,0,0,0,0,0,191100,1999-12-31 19:08:11
497.02491,4,18ff3029,4,8,0,0,0,0,0,0,90,1,191101,1999-12-31 19:08:11
497.02519,3,18ff030c,4,8,0,0,0,0,40,0,0,0,191102,1999-12-31 19:08:11
497.02559,1,cf02ae2,4,8,fe,7c,9c,7e,45,78,0,5,191103,1999-12-31 19:08:11
497.02615,1,8f02de2,4,8,2d,7d,1,7d,ba,80,0,0,191104,1999-12-31 19:08:11
497.02669,1,cf029e2,4,8,64,79,7d,78,fa,7b,0,5,191105,1999-12-31 19:08:11
497.02709,4,18ff8728,4,8,10,0,0,5,0,2,0c,0,191106,1999-12-31 19:08:11
497.03454,4,18ff8e28,4,8,0,0,fe,0f,52,e8,3,2,191107,1999-12-31 19:08:11
497.03558,1,cf02ae2,4,8,fc,7c,9d,7e,4e,78,0,5,191108,1999-12-31 19:08:11
497.03615,1,8f02de2,4,8,2d,7d,0,7d,b8,80,0,0,191109,1999-12-31 19:08:11
497.03669,1,cf029e2,4,8,6f,79,7d,ba,fd,7b,0,5,191110,1999-12-31 19:08:11
497.04204,2,18ffc028,4,8,db,10,c0,ff,28,0,9e,21,191111,1999-12-31 19:08:11
497.04359,2,cff3134,4,8,2,0d,e8,3,90,10,0c,0c,191112,1999-12-31 19:08:11
497.04361,4,cff3234,4,8,0,0,0,0,0,0,0,0,191113,1999-12-31 19:08:11
497.0456,1,cf02ae2,4,8,fd,7c,98,7e,51,78,0,5,191114,1999-12-31 19:08:11
497.04616,1,8f02de2,4,8,2e,7d,ff,7c,b5,80,0,0,191115,1999-12-31 19:08:11
497.04671,1,cf029e2,4,8,78,79,7d,fd,0,7c,0,5,191116,1999-12-31 19:08:11
497.04965,2,18ffc128,4,8,4d,5,b1,5,5,8,f3,7,191117,1999-12-31 19:08:11
497.0556,1,cf02ae2,4,8,f9,7c,93,7e,50,78,0,5,191118,1999-12-31 19:08:11
497.05616,1,8f02de2,4,8,2f,7d,fd,7c,b2,80,0,0,191119,1999-12-31 19:08:11
497.05672,1,cf029e2,4,8,84,79,7d,36,4,7c,0,5,191120,1999-12-31 19:08:11
497.05709,2,18ffc228,4,8,ff,7,e9,7,56,0c,4d,0c,191121,1999-12-31 19:08:11
497.06298,3,18ff030f,4,8,20,0,0,0,40,0,0,0,191122,1999-12-31 19:08:11
497.0656,1,cf02ae2,4,8,f6,7c,80,7e,4b,78,0,5,191123,1999-12-31 19:08:11
497.06616,1,8f02de2,4,8,31,7d,fd,7c,b3,80,0,0,191124,1999-12-31 19:08:11
497.06671,1,cf029e2,4,8,88,79,7d,5d,7,7c,0,5,191125,1999-12-31 19:08:11
497.06927,1,cff2180,4,8,b0,0,0,0,0,0,0,0,191126,1999-12-31 19:08:11
497.07201,3,18ff0205,4,8,0,0,0,0,1,0,0,0,191127,1999-12-31 19:08:11
497.07415,3,18ff0504,4,8,0,0,10,0,0,0,0,10,191128,1999-12-31 19:08:11
497.07559,1,cf02ae2,4,8,f5,7c,67,7e,4d,78,0,5,191129,1999-12-31 19:08:11
497.07615,1,8f02de2,4,8,32,7d,fd,7c,b4,80,0,0,191130,1999-12-31 19:08:11
497.0767,1,cf029e2,4,8,87,79,7d,56,0a,7c,0,5,191131,1999-12-31 19:08:11
497.08057,3,18ff0807,4,8,0,0,0,0,0,0,0,0,191132,1999-12-31 19:08:11
497.085,3,18ff030e,4,8,0,0,0,0,40,0,0,0,191133,1999-12-31 19:08:11
497.08559,1,cf02ae2,4,8,f3,7c,54,7e,51,78,0,5,191134,1999-12-31 19:08:11
497.08616,1,8f02de2,4,8,33,7d,fe,7c,b3,80,0,0,191135,1999-12-31 19:08:11
497.08672,1,cf029e2,4,8,83,79,7d,11,0d,7c,0,5,191136,1999-12-31 19:08:11
497.08773,4,cab0000,4,8,0,0,1,4,6b,10,0,0,191137,1999-12-31 19:08:11
497.09044,3,18ff0406,4,8,0,0,0,0,0,0,0,0,191138,1999-12-31 19:08:11
497.09559,1,cf02ae2,4,8,e7,7c,42,7e,4e,78,0,5,191139,1999-12-31 19:08:11
497.09615,1,8f02de2,4,8,35,7d,0,7d,b3,80,0,0,191140,1999-12-31 19:08:11
497.0967,1,cf029e2,4,8,79,79,7d,9c,0f,7c,0,5,191141,1999-12-31 19:08:11
497.09821,4,18ff8829,4,8,0,0,4b,2,60,3,0,0,191142,1999-12-31 19:08:11
497.10559,1,cf02ae2,4,8,de,7c,28,7e,4c,78,0,5,191143,1999-12-31 19:08:11
497.10616,1,8f02de2,4,8,35,7d,1,7d,b8,80,0,0,191144,1999-12-31 19:08:11
497.10671,1,cf029e2,4,8,54,79,7d,f6,11,7c,0,5,191145,1999-12-31 19:08:11
497.1156,1,cf02ae2,4,8,e7,7c,16,7e,4c,78,0,5,191146,1999-12-31 19:08:11
497.11616,1,8f02de2,4,8,38,7d,1,7d,bc,80,0,0,191147,1999-12-31 19:08:11
497.11671,1,cf029e2,4,8,1c,79,7d,12,14,7c,0,5,191148,1999-12-31 19:08:11
497.12559,1,cf02ae2,4,8,e3,7c,fc,7d,4b,78,0,5,191149,1999-12-31 19:08:11
497.12616,1,8f02de2,4,8,3c,7d,1,7d,c0,80,0,0,191150,1999-12-31 19:08:11
497.12672,1,cf029e2,4,8,f6,78,7d,fc,15,7c,0,5,191151,1999-12-31 19:08:11
497.13455,4,18ff8929,4,8,1,10,0,2,0,6,3,2,191152,1999-12-31 19:08:11
497.13559,1,cf02ae2,4,8,d7,7c,e7,7d,52,78,0,5,191153,1999-12-31 19:08:11
497.13615,1,8f02de2,4,8,40,7d,1,7d,c6,80,0,0,191154,1999-12-31 19:08:11
497.1367,1,cf029e2,4,8,c7,78,7d,a6,17,7c,0,5,191155,1999-12-31 19:08:11
497.14387,3,18ff0708,4,8,0,0,0,9,0,0f,0,0f,191156,1999-12-31 19:08:11
497.14559,1,cf02ae2,4,8,d5,7c,db,7d,51,78,0,5,191157,1999-12-31 19:08:11
497.14615,1,8f02de2,4,8,44,7d,1,7d,ce,80,0,0,191158,1999-12-31 19:08:11
497.1467,1,cf029e2,4,8,7e,78,7d,1e,19,7c,0,5,191159,1999-12-31 19:08:11
497.15377,3,18ff0302,4,8,0c,0,0,0,40,0,0,0,191160,1999-12-31 19:08:11
497.15558,1,cf02ae2,4,8,d4,7c,d4,7d,4a,78,0,5,191161,1999-12-31 19:08:11
497.15597,3,18ff0310,4,8,0,0,0,0,40,0,0,0,191162,1999-12-31 19:08:11
497.15614,1,8f02de2,4,8,48,7d,1,7d,d8,80,0,0,191163,1999-12-31 19:08:11
497.1567,1,cf029e2,4,8,2f,78,7d,76,1a,7c,0,5,191164,1999-12-31 19:08:11
497.15761,3,18ff0409,4,8,0,2,0,0,0,0,0,0,191165,1999-12-31 19:08:11
497.16432,3,18ff0401,4,8,0,4,0,0,0,0,0,0,191166,1999-12-31 19:08:11
497.16559,1,cf02ae2,4,8,d5,7c,c6,7d,44,78,0,5,191167,1999-12-31 19:08:11
497.16615,1,8f02de2,4,8,4e,7d,0,7d,e5,80,0,0,191168,1999-12-31 19:08:11
497.1667,1,cf029e2,4,8,de,77,7d,b8,1b,7c,0,5,191169,1999-12-31 19:08:11
497.17121,4,18ff8a29,4,8,0,0,0,0,91,1,af,1,191170,1999-12-31 19:08:11
497.17244,3,18ff0505,4,8,0,0,0,0,11,1,10,11,191171,1999-12-31 19:08:11
497.17558,1,cf02ae2,4,8,d6,7c,bd,7d,49,78,0,5,191172,1999-12-31 19:08:11
497.17615,1,8f02de2,4,8,52,7d,2,7d,f1,80,0,0,191173,1999-12-31 19:08:11
497.1767,1,cf029e2,4,8,8f,77,7d,da,1c,7c,0,5,191174,1999-12-31 19:08:11
497.17927,1,cff2180,4,8,b0,0,0,0,0,0,0,0,191175,1999-12-31 19:08:11
497.181,3,18ff0407,4,8,0,0,0,0,0,0,0,0,191176,1999-12-31 19:08:11
497.18559,1,cf02ae2,4,8,d8,7c,cb,7d,4d,78,0,5,191177,1999-12-31 19:08:11
497.18615,1,8f02de2,4,8,52,7d,4,7d,fa,80,0,0,191178,1999-12-31 19:08:11
497.1867,1,cf029e2,4,8,44,77,7d,eb,1d,7c,0,5,191179,1999-12-31 19:08:11
497.19086,3,18ff0906,4,8,8,e8,0,0,0,e4,0,0,191180,1999-12-31 19:08:11
497.19559,1,cf02ae2,4,8,da,7c,d8,7d,47,78,0,5,191181,1999-12-31 19:08:11
497.19616,1,8f02de2,4,8,4f,7d,1,7d,2,81,0,0,191182,1999-12-31 19:08:11
497.19671,1,cf029e2,4,8,fe,76,7d,1b,1f,7c,0,5,191183,1999-12-31 19:08:11
497.20559,1,cf02ae2,4,8,e1,7c,de,7d,47,78,0,5,191184,1999-12-31 19:08:11
497.20615,1,8f02de2,4,8,4b,7d,fc,7c,8,81,0,0,191185,1999-12-31 19:08:11
497.20671,1,cf029e2,4,8,bf,76,7d,6b,20,7c,0,5,191186,1999-12-31 19:08:11
497.20758,4,18ff8d29,4,8,0,0,9,11,51,e8,3,2,191187,1999-12-31 19:08:11
497.21559,1,cf02ae2,4,8,e4,7c,f6,7d,43,78,0,5,191188,1999-12-31 19:08:11
497.21615,1,8f02de2,4,8,48,7d,fb,7c,0e,81,0,0,191189,1999-12-31 19:08:11
497.2167,1,cf029e2,4,8,90,76,7d,ce,21,7c,0,5,191190,1999-12-31 19:08:11
497.2256,1,cf02ae2,4,8,e3,7c,0e,7e,40,78,0,5,191191,1999-12-31 19:08:11
497.22616,1,8f02de2,4,8,45,7d,fe,7c,14,81,0,0,191192,1999-12-31 19:08:11
497.22671,1,cf029e2,4,8,69,76,7d,6b,23,7c,0,5,191193,1999-12-31 19:08:11
497.23012,4,cab0001,4,8,0,0,1,4,6b,10,0,0,191194,1999-12-31 19:08:11
497.23561,1,cf02ae2,4,8,ec,7c,0c,7e,46,78,0,5,191195,1999-12-31 19:08:11
497.23617,1,8f02de2,4,8,43,7d,fd,7c,18,81,0,0,191196,1999-12-31 19:08:11
497.23673,1,cf029e2,4,8,42,76,7d,3e,25,7c,0,5,191197,1999-12-31 19:08:11
497.23787,2,18ff8d29,4,8,0,0,9,11,51,e8,3,2,191198,1999-12-31 19:08:11
497.24435,3,18ff0808,4,8,0,0,0,0,0,0,0,0,191199,1999-12-31 19:08:11
497.2456,1,cf02ae2,4,8,ef,7c,0d,7e,44,78,0,5,191200,1999-12-31 19:08:11
497.24616,1,8f02de2,4,8,47,7d,f5,7c,19,81,0,0,191201,1999-12-31 19:08:11
497.24672,1,cf029e2,4,8,31,76,7d,13,27,7c,0,5,191202,1999-12-31 19:08:11
497.25561,1,cf02ae2,4,8,f2,7c,0f,7e,3d,78,0,5,191203,1999-12-31 19:08:11
497.25617,1,8f02de2,4,8,4e,7d,ee,7c,17,81,0,0,191204,1999-12-31 19:08:11
497.25672,1,cf029e2,4,8,28,76,7d,ea,28,7c,0,5,191205,1999-12-31 19:08:11
497.26559,1,cf02ae2,4,8,f3,7c,7,7e,3a,78,0,5,191206,1999-12-31 19:08:11
497.26615,1,8f02de2,4,8,53,7d,ed,7c,15,81,0,0,191207,1999-12-31 19:08:11
497.2667,1,cf029e2,4,8,27,76,7d,c4,2a,7c,0,5,191208,1999-12-31 19:08:11
497.27432,2,18ff3029,4,8,0,0,0,0,0,0,90,1,191209,1999-12-31 19:08:11
497.27561,1,cf02ae2,4,8,f1,7c,0,7e,3a,78,0,5,191210,1999-12-31 19:08:11
497.27617,1,8f02de2,4,8,57,7d,f0,7c,14,81,0,0,191211,1999-12-31 19:08:11
497.27673,1,cf029e2,4,8,29,76,7d,8c,2c,7c,0,5,191212,1999-12-31 19:08:11
497.28119,3,18ff0907,4,8,8,f2,0,e4,0,e4,0,0,191213,1999-12-31 19:08:11
497.28559,1,cf02ae2,4,8,ef,7c,f4,7d,34,78,0,5,191214,1999-12-31 19:08:11
497.28617,1,8f02de2,4,8,5a,7d,f0,7c,11,81,0,0,191215,1999-12-31 19:08:11
497.28672,1,cf029e2,4,8,26,76,7d,40,2e,7c,0,5,191216,1999-12-31 19:08:11
497.28928,1,cff2180,4,8,b0,0,0,0,0,0,0,0,191217,1999-12-31 19:08:11
497.29127,3,18ff0206,4,8,0,0,0,0,0,0,0,0,191218,1999-12-31 19:08:11
497.29559,1,cf02ae2,4,8,ed,7c,e9,7d,33,78,0,5,191219,1999-12-31 19:08:11
497.29615,1,8f02de2,4,8,5b,7d,ee,7c,0b,81,0,0,191220,1999-12-31 19:08:11
497.29671,1,cf029e2,4,8,1f,76,7d,d7,2f,7c,0,5,191221,1999-12-31 19:08:11
497.29747,4,18ff8c28,4,8,0,0,0,0,0,0,0,0,191222,1999-12-31 19:08:11
497.3049,4,18ff8728,4,8,10,0,0,5,0,2,0c,0,191223,1999-12-31 19:08:11
497.30559,1,cf02ae2,4,8,ec,7c,d9,7d,32,78,0,5,191224,1999-12-31 19:08:11
497.30615,1,8f02de2,4,8,5b,7d,f1,7c,5,81,0,0,191225,1999-12-31 19:08:11
497.3067,1,cf029e2,4,8,15,76,7d,4f,31,7c,0,5,191226,1999-12-31 19:08:11
497.31075,4,18ff3029,4,8,0,0,0,0,0,0,90,1,191227,1999-12-31 19:08:11
497.31242,4,18ff8e28,4,8,0,0,fe,0f,52,e8,3,2,191228,1999-12-31 19:08:11
497.31559,1,cf02ae2,4,8,ed,7c,cb,7d,2d,78,0,5,191229,1999-12-31 19:08:11
497.31615,1,8f02de2,4,8,59,7d,f8,7c,2,81,0,0,191230,1999-12-31 19:08:11
497.31671,1,cf029e2,4,8,8,76,7d,a0,32,7c,0,5,191231,1999-12-31 19:08:11
497.31996,2,18ffc028,4,8,de,10,c0,ff,28,0,9e,21,191232,1999-12-31 19:08:11
497.32559,1,cf02ae2,4,8,ed,7c,b5,7d,2d,78,0,5,191233,1999-12-31 19:08:12
497.32615,1,8f02de2,4,8,59,7d,fa,7c,fd,80,0,0,191234,1999-12-31 19:08:12
497.32671,1,cf029e2,4,8,fe,75,7d,cb,33,7c,0,5,191235,1999-12-31 19:08:12
497.32741,2,18ffc128,4,8,4d,5,b1,5,5,8,f3,7,191236,1999-12-31 19:08:12
497.33487,2,18ffc228,4,8,ff,7,e9,7,56,0c,4d,0c,191237,1999-12-31 19:08:12
497.3356,1,cf02ae2,4,8,e8,7c,9f,7d,29,78,0,5,191238,1999-12-31 19:08:12
497.33616,1,8f02de2,4,8,5b,7d,f9,7c,f6,80,0,0,191239,1999-12-31 19:08:12
497.33671,1,cf029e2,4,8,f2,75,7d,be,34,7c,0,5,191240,1999-12-31 19:08:12
497.3375,4,cab0000,4,8,0,0,1,4,6b,10,0,0,191241,1999-12-31 19:08:12
497.34483,3,18ff0408,4,8,0,0,0,0,0,0,0,0,191242,1999-12-31 19:08:12
497.34559,1,cf02ae2,4,8,eb,7c,92,7d,25,78,0,5,191243,1999-12-31 19:08:12
497.34616,1,8f02de2,4,8,5e,7d,f6,7c,ef,80,0,0,191244,1999-12-31 19:08:12
497.34671,1,cf029e2,4,8,dc,75,7d,7b,35,7c,0,5,191245,1999-12-31 19:08:12
497.34741,4,18ab0a29,4,8,0,0,0,0,1e,0,5,0,191246,1999-12-31 19:08:12
497.3536,2,cff3134,4,8,2,0d,e8,3,90,10,0c,0c,191247,1999-12-31 19:08:12
497.35363,4,cff3234,4,8,0,0,0,0,0,0,0,0,191248,1999-12-31 19:08:12
497.3556,1,cf02ae2,4,8,eb,7c,7c,7d,22,78,0,5,191249,1999-12-31 19:08:12
497.35616,1,8f02de2,4,8,60,7d,f4,7c,e7,80,0,0,191250,1999-12-31 19:08:12
497.35671,1,cf029e2,4,8,cd,75,7d,13,36,7c,0,5,191251,1999-12-31 19:08:12
497.35719,3,18ff0709,4,8,0,0,0,0,0,0,0,0,191252,1999-12-31 19:08:12
497.36559,1,cf02ae2,4,8,ee,7c,72,7d,23,78,0,5,191253,1999-12-31 19:08:12
497.36615,1,8f02de2,4,8,5f,7d,f5,7c,df,80,0,0,191254,1999-12-31 19:08:12
497.3667,1,cf029e2,4,8,bf,75,7d,77,36,7c,0,5,191255,1999-12-31 19:08:12
497.37559,1,cf02ae2,4,8,ed,7c,77,7d,20,78,0,5,191256,1999-12-31 19:08:12
497.37615,1,8f02de2,4,8,5d,7d,f8,7c,d9,80,0,0,191257,1999-12-31 19:08:12
497.3767,1,cf029e2,4,8,b8,75,7d,c3,36,7c,0,5,191258,1999-12-31 19:08:12
497.38161,3,18ff0207,4,8,0,0,0,0,0,0,0,0,191259,1999-12-31 19:08:12
497.3839,4,18ab0b29,4,8,0,0,0,0,1e,0,5,0,191260,1999-12-31 19:08:12
497.38559,1,cf02ae2,4,8,e8,7c,77,7d,21,78,0,5,191261,1999-12-31 19:08:12
497.38615,1,8f02de2,4,8,5a,7d,fb,7c,d3,80,0,0,191262,1999-12-31 19:08:12
497.3867,1,cf029e2,4,8,ad,75,7d,17,37,7c,0,5,191263,1999-12-31 19:08:12
